,open,high,low,close,volume
2025-02-13 19:30:00,241.3000,241.3400,241.2200,241.2200,168
2025-02-13 19:29:00,241.3500,241.4800,241.2500,241.3300,162
2025-02-13 19:28:00,241.3500,241.3500,241.2000,241.2100,75
2025-02-13 19:27:00,241.2300,241.3700,241.2096,241.2096,51
2025-02-13 19:26:00,241.4900,241.4900,241.2000,241.2300,582
2025-02-13 19:25:00,241.3500,241.3800,241.2100,241.2100,826
2025-02-13 19:24:00,241.4000,241.4000,241.3200,241.3200,263
2025-02-13 19:23:00,241.4200,241.4200,241.3615,241.4000,181
2025-02-13 19:22:00,241.4200,241.4400,241.3800,241.4400,196
2025-02-13 19:21:00,241.4800,241.4800,241.3015,241.3100,498
2025-02-13 19:20:00,241.3300,241.4500,241.3300,241.4200,243
2025-02-13 19:19:00,241.3300,241.3900,241.3300,241.3300,75
2025-02-13 19:18:00,241.3000,241.3900,241.3000,241.3800,332
2025-02-13 19:17:00,241.3500,241.3600,241.3000,241.3600,482
2025-02-13 19:16:00,241.3300,241.3500,241.3000,241.3500,642
2025-02-13 19:15:00,241.3700,241.4400,241.3487,241.3500,12
2025-02-13 19:14:00,241.4400,241.4400,241.3700,241.3700,421
2025-02-13 19:13:00,241.5300,241.5300,241.3900,241.3900,35106
2025-02-13 19:12:00,241.3700,241.3900,241.3000,241.3000,21
2025-02-13 19:11:00,241.3035,241.4400,241.3000,241.3000,203
2025-02-13 19:10:00,241.3001,241.3001,241.3001,241.3001,5
2025-02-13 19:09:00,241.3000,241.3900,241.3000,241.3000,510
2025-02-13 19:08:00,241.3825,241.3825,241.3000,241.3000,150
2025-02-13 19:07:00,241.4400,241.4400,241.3000,241.3100,431
2025-02-13 19:06:00,241.3100,241.4000,241.3020,241.3100,356
2025-02-13 19:05:00,241.4000,241.4000,241.3200,241.3400,29
2025-02-13 19:04:00,241.4000,241.4000,241.3800,241.4000,26
2025-02-13 19:03:00,241.4000,241.4000,241.4000,241.4000,6
2025-02-13 19:02:00,241.4000,241.4800,241.3000,241.4200,225
2025-02-13 19:01:00,241.3900,241.3900,241.3400,241.3440,62
2025-02-13 19:00:00,241.3200,241.4000,241.3000,241.4000,493
2025-02-13 18:59:00,241.3300,241.3500,241.3100,241.3100,59
2025-02-13 18:58:00,241.3500,241.3500,241.3110,241.3110,67
2025-02-13 18:57:00,241.3600,241.3600,241.3500,241.3500,49
2025-02-13 18:56:00,241.4000,241.4000,241.3100,241.3215,161
2025-02-13 18:55:00,241.3600,241.4000,241.3600,241.3600,189
2025-02-13 18:54:00,241.3512,241.3600,241.3512,241.3600,35
2025-02-13 18:53:00,241.3600,241.3993,241.3600,241.3600,233
2025-02-13 18:52:00,241.3500,241.4100,241.3500,241.3501,927
2025-02-13 18:51:00,241.3100,241.3500,241.3100,241.3500,145
2025-02-13 18:50:00,241.3500,241.3500,241.3100,241.3300,203
2025-02-13 18:49:00,241.3300,241.3500,241.3100,241.3460,322
2025-02-13 18:48:00,241.3300,241.3500,241.3186,241.3186,289
2025-02-13 18:47:00,241.3200,241.3500,241.3000,241.3000,330
2025-02-13 18:46:00,241.3001,241.3200,241.3000,241.3000,70
2025-02-13 18:45:00,241.3000,241.3200,241.3000,241.3200,6
2025-02-13 18:44:00,241.3000,241.3200,241.3000,241.3000,351
2025-02-13 18:43:00,241.3200,241.3500,241.3000,241.3000,44
2025-02-13 18:42:00,241.3500,241.3500,241.3000,241.3012,223
2025-02-13 18:41:00,241.3500,241.3500,241.3300,241.3300,21
2025-02-13 18:40:00,241.3300,241.3487,241.3300,241.3300,57
2025-02-13 18:38:00,241.3000,241.3300,241.3000,241.3300,22
2025-02-13 18:37:00,241.3210,241.3210,241.3000,241.3000,54
2025-02-13 18:36:00,241.3100,241.3500,241.3000,241.3500,43
2025-02-13 18:35:00,241.3900,241.3900,241.3300,241.3500,104
2025-02-13 18:34:00,241.4000,241.4000,241.4000,241.4000,51
2025-02-13 18:33:00,241.4000,241.4000,241.3000,241.3047,90
2025-02-13 18:32:00,241.4200,241.4975,241.3500,241.3500,553
2025-02-13 18:31:00,241.4780,241.4800,241.4000,241.4200,127
2025-02-13 18:30:00,241.4780,241.4780,241.4001,241.4001,125
2025-02-13 18:29:00,241.4000,241.4000,241.4000,241.4000,78
2025-02-13 18:28:00,241.3500,241.4025,241.3500,241.4000,26
2025-02-13 18:27:00,241.4000,241.4000,241.3500,241.3500,27
2025-02-13 18:26:00,241.3500,241.4962,241.3500,241.4000,171
2025-02-13 18:25:00,241.2927,241.4000,241.2927,241.4000,304
2025-02-13 18:24:00,241.3500,241.4000,241.2900,241.3500,347
2025-02-13 18:23:00,241.3400,241.3500,241.2708,241.3500,3460
2025-02-13 18:22:00,241.2800,241.3400,241.2717,241.3400,398
2025-02-13 18:21:00,241.2700,241.3480,241.2700,241.2700,327
2025-02-13 18:20:00,241.3000,241.3500,241.3000,241.3400,61
2025-02-13 18:19:00,241.3100,241.3480,241.3100,241.3480,48
2025-02-13 18:18:00,241.2700,241.3499,241.2700,241.2700,217
2025-02-13 18:17:00,241.2700,241.3500,241.2700,241.3400,326
2025-02-13 18:16:00,241.3400,241.4000,241.2700,241.2700,159
2025-02-13 18:15:00,241.2700,241.3100,241.2700,241.3000,316
2025-02-13 18:14:00,241.2500,241.3200,241.2500,241.2700,490
2025-02-13 18:13:00,241.2682,241.2700,241.2400,241.2700,1108
2025-02-13 18:12:00,241.2690,241.2700,241.2000,241.2000,573
2025-02-13 18:11:00,241.2683,241.2707,241.2000,241.2000,3029
2025-02-13 18:10:00,241.2700,241.2700,241.2000,241.2700,110
2025-02-13 18:09:00,241.2700,241.2700,241.2000,241.2500,672
2025-02-13 18:08:00,241.2999,241.3000,241.2300,241.2500,149
2025-02-13 18:07:00,241.2998,241.3000,241.2000,241.2900,91
2025-02-13 18:06:00,241.2900,241.3000,241.2000,241.2000,121
2025-02-13 18:05:00,241.2900,241.2970,241.2300,241.2400,210
2025-02-13 18:04:00,241.2500,241.3000,241.1800,241.3000,24
2025-02-13 18:03:00,241.2900,241.3000,241.1800,241.3000,158
2025-02-13 18:02:00,241.1812,241.2900,241.1800,241.2900,48
2025-02-13 18:01:00,241.2500,241.3000,241.1900,241.3000,46
2025-02-13 18:00:00,241.2000,241.3000,241.2000,241.3000,54
2025-02-13 17:59:00,241.3000,241.3000,241.1800,241.2900,51
2025-02-13 17:58:00,241.1525,241.2400,241.1525,241.2400,271
2025-02-13 17:57:00,241.2300,241.2300,241.1503,241.1503,118
2025-02-13 17:56:00,241.1500,241.2300,241.1500,241.2299,249
2025-02-13 17:55:00,241.1900,241.2900,241.1500,241.1500,83
2025-02-13 17:54:00,241.2200,241.2900,241.1500,241.1500,107
2025-02-13 17:53:00,241.1987,241.2988,241.1500,241.2000,144
2025-02-13 17:52:00,241.2200,241.3000,241.1500,241.3000,1702
2025-02-13 17:51:00,241.1900,241.3000,241.1500,241.1900,32
2025-02-13 17:50:00,241.2962,241.3000,241.1501,241.2000,129
2025-02-13 17:49:00,241.3000,241.3000,241.1500,241.2300,140
2025-02-13 17:48:00,241.2963,241.3000,241.1500,241.2280,602
2025-02-13 17:47:00,241.3000,241.3000,241.1537,241.2962,385
2025-02-13 17:46:00,241.2000,241.3000,241.1500,241.2000,101
2025-02-13 17:45:00,241.2900,241.3000,241.1500,241.1537,150
2025-02-13 17:44:00,241.3000,241.3499,241.1631,241.2900,217
2025-02-13 17:43:00,241.2400,241.3500,241.1500,241.3500,238
2025-02-13 17:42:00,241.3000,241.3000,241.1500,241.2400,18
2025-02-13 17:41:00,241.2500,241.2800,241.1500,241.2800,828
2025-02-13 17:40:00,241.2803,241.2900,241.1537,241.1537,10
2025-02-13 17:39:00,241.2300,241.2800,241.2200,241.2800,1190
2025-02-13 17:38:00,241.2100,241.2300,241.1300,241.2100,284
2025-02-13 17:37:00,241.2300,241.2300,241.1400,241.2100,181
2025-02-13 17:36:00,241.1400,241.2300,241.1300,241.1300,582
2025-02-13 17:35:00,241.2100,241.2165,241.1400,241.1500,356
2025-02-13 17:34:00,241.2100,241.2400,241.1300,241.1300,1179
2025-02-13 17:33:00,241.2100,241.2800,241.2100,241.2100,186
2025-02-13 17:32:00,241.2200,241.2800,241.2100,241.2100,584
2025-02-13 17:31:00,241.2100,241.2800,241.2100,241.2400,21
2025-02-13 17:30:00,241.2100,241.2783,241.2100,241.2100,363
2025-02-13 17:29:00,241.2100,241.2100,241.2000,241.2100,513
2025-02-13 17:28:00,241.1800,241.2100,241.1317,241.2000,426
2025-02-13 17:27:00,241.1700,241.2000,241.1500,241.2000,1333
2025-02-13 17:26:00,241.2000,241.2000,241.1200,241.1700,153
2025-02-13 17:25:00,241.1300,241.2000,241.1200,241.1201,189
2025-02-13 17:24:00,241.1500,252.5918,241.1200,241.1200,208
2025-02-13 17:23:00,241.0900,241.1200,241.0900,241.1200,2514
2025-02-13 17:22:00,241.1800,241.1800,241.0900,241.0900,2712
2025-02-13 17:21:00,241.1988,241.1988,241.1500,241.1500,26
2025-02-13 17:20:00,241.1982,241.2000,241.1500,241.1700,155
2025-02-13 17:19:00,241.1500,241.1983,241.1300,241.1300,458
2025-02-13 17:18:00,241.1400,241.1900,241.1300,241.1300,233
2025-02-13 17:17:00,241.1317,241.1900,241.1300,241.1400,349
2025-02-13 17:16:00,241.1500,241.1500,241.1300,241.1300,588
2025-02-13 17:15:00,241.2100,241.2100,241.1400,241.1500,3334
2025-02-13 17:14:00,241.3500,241.3500,241.1905,241.1905,4250
2025-02-13 17:13:00,241.3100,241.3500,241.3100,241.3400,348
2025-02-13 17:12:00,241.2201,241.3500,241.2201,241.3100,561
2025-02-13 17:11:00,241.3700,241.3800,241.2800,241.2800,196
2025-02-13 17:10:00,241.3300,241.3600,241.3200,241.3200,154
2025-02-13 17:09:00,241.3200,241.3800,241.3200,241.3600,106
2025-02-13 17:08:00,241.3800,241.3800,241.3200,241.3789,496
2025-02-13 17:07:00,241.3800,241.3800,241.3100,241.3200,83
2025-02-13 17:06:00,241.3100,241.3800,241.3100,241.3200,385
2025-02-13 17:05:00,241.3200,241.3800,241.3100,241.3100,85
2025-02-13 17:04:00,241.3200,241.5300,241.3100,241.3800,1242289
2025-02-13 17:03:00,241.3400,241.3400,241.3100,241.3300,131
2025-02-13 17:02:00,241.3800,241.3990,241.3101,241.3800,293
2025-02-13 17:01:00,241.3700,241.4000,241.3100,241.3200,1668
2025-02-13 17:00:00,241.3200,241.4000,241.3100,241.3700,533
2025-02-13 16:59:00,241.3102,241.3200,241.3100,241.3199,460
2025-02-13 16:58:00,241.3300,241.3500,241.3100,241.3300,113
2025-02-13 16:57:00,241.3977,241.4000,241.3100,241.3400,51
2025-02-13 16:56:00,241.3000,241.3900,241.2100,241.3120,3231
2025-02-13 16:55:00,241.2227,241.2800,241.2200,241.2800,118
2025-02-13 16:54:00,241.2800,241.3200,241.2200,241.3000,400
2025-02-13 16:53:00,241.3178,241.3300,241.2300,241.2700,1502
2025-02-13 16:52:00,241.2200,241.3200,241.2100,241.2700,412
2025-02-13 16:51:00,241.3300,241.3300,241.2100,241.2200,428
2025-02-13 16:50:00,241.2300,241.3300,241.2101,241.2500,90
2025-02-13 16:49:00,241.2100,241.3800,241.2100,241.2200,1178
2025-02-13 16:48:00,241.3300,241.3900,241.2100,241.3500,311
2025-02-13 16:47:00,241.2800,241.5300,241.2100,241.3300,65376
2025-02-13 16:46:00,241.2500,241.5300,241.2500,241.5300,10288
2025-02-13 16:45:00,241.2600,241.2800,241.2101,241.2793,152
2025-02-13 16:44:00,241.3900,241.3900,241.2100,241.2101,5553
2025-02-13 16:43:00,241.3100,241.3900,241.2800,241.3782,1499
2025-02-13 16:42:00,241.3300,241.3900,241.2500,241.2620,1154
2025-02-13 16:41:00,241.3100,241.3300,241.3100,241.3300,165
2025-02-13 16:40:00,241.2500,241.3300,241.2500,241.3100,4736
2025-02-13 16:39:00,241.2100,241.2800,241.2100,241.2700,297
2025-02-13 16:38:00,241.3100,241.3100,241.2100,241.2800,669
2025-02-13 16:37:00,241.2600,241.3088,241.2500,241.2800,66
2025-02-13 16:36:00,241.3310,241.3700,241.3000,241.3000,2100
2025-02-13 16:35:00,241.3600,241.4000,241.3300,241.3400,615
2025-02-13 16:34:00,241.4000,241.4000,241.3200,241.3300,530
2025-02-13 16:33:00,241.4800,241.5000,241.4000,241.4785,773
2025-02-13 16:32:00,241.4009,241.5000,241.4000,241.4300,476
2025-02-13 16:31:00,241.4800,241.5300,241.4000,241.4100,21666
2025-02-13 16:30:00,241.4200,241.5000,241.4000,241.5000,131
2025-02-13 16:29:00,241.4400,241.5000,241.3900,241.4972,894
2025-02-13 16:28:00,241.4100,241.5300,241.4100,241.4400,28207
2025-02-13 16:27:00,241.4200,241.5000,241.4100,241.4500,1639
2025-02-13 16:26:00,241.4200,241.4900,241.3300,241.4600,481
2025-02-13 16:25:00,241.4200,241.5000,241.3245,241.4900,41
2025-02-13 16:24:00,241.3200,241.4800,241.3200,241.3200,280
2025-02-13 16:23:00,241.4400,241.5000,241.3100,241.4900,681
2025-02-13 16:22:00,241.5387,241.5387,241.4200,241.4984,525
2025-02-13 16:21:00,241.5200,241.5500,241.3100,241.4500,2147
2025-02-13 16:20:00,241.5300,241.5500,241.4900,241.5200,38959
2025-02-13 16:19:00,241.5299,241.5300,241.5000,241.5100,802
2025-02-13 16:18:00,241.5300,241.5301,241.5000,241.5200,2094
2025-02-13 16:17:00,241.5300,241.5500,241.5200,241.5301,422293
2025-02-13 16:16:00,241.5500,241.5500,241.5012,241.5500,606
2025-02-13 16:15:00,241.5499,241.5500,241.5100,241.5100,2283
2025-02-13 16:14:00,241.5300,241.5900,241.5100,241.5300,3154
2025-02-13 16:13:00,241.5500,241.5900,241.5100,241.5300,798
2025-02-13 16:12:00,241.5300,241.5900,241.5000,241.5300,1015
2025-02-13 16:11:00,241.5300,241.5900,241.5300,241.5300,959
2025-02-13 16:10:00,241.5500,241.5900,241.5016,241.5300,774
2025-02-13 16:09:00,241.5500,241.5900,241.5208,241.5500,3345
2025-02-13 16:08:00,241.5300,241.5800,241.5200,241.5500,2337
2025-02-13 16:07:00,241.5150,241.5700,241.5100,241.5100,8103
2025-02-13 16:06:00,241.5300,241.5300,241.5100,241.5150,7428
2025-02-13 16:05:00,241.5300,241.5914,241.5100,241.5300,33289
2025-02-13 16:04:00,241.5600,241.6201,241.5300,241.5300,70159
2025-02-13 16:03:00,241.5300,242.0000,241.4800,241.5600,8498
2025-02-13 16:02:00,241.3101,241.5300,241.2100,241.5300,527754
2025-02-13 16:01:00,241.3800,241.5300,241.3100,241.3500,20969
2025-02-13 16:00:00,241.5200,241.6200,241.3200,241.3800,24649259
2025-02-13 15:59:00,241.4500,241.6600,241.4300,241.5200,759825
2025-02-13 15:58:00,241.5300,241.6400,241.4567,241.4700,272442
2025-02-13 15:57:00,241.4900,241.6100,241.4700,241.5300,235565
2025-02-13 15:56:00,241.1700,241.5500,241.1400,241.4900,218102
2025-02-13 15:55:00,241.3000,241.4400,241.0100,241.1700,266686
2025-02-13 15:54:00,241.1800,241.7690,241.1200,241.3400,366103
2025-02-13 15:53:00,241.2800,241.3500,241.1400,241.1800,173596
2025-02-13 15:52:00,241.3600,241.4700,241.2400,241.2800,134409
